filename,filepath,predicted_class_id,predicted_class_name,confidence,probability_vector,prob_car-alarm,prob_community-radio,prob_construction-site,prob_crowd-noise,prob_generator,prob_mobile-music,prob_motorvehicle-horn,prob_motorvehicle-siren
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0041.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0041.wav,6,motorvehicle-horn,0.9225065112113953,"[0.04908198490738869, 0.0003272511239629239, 0.0029428722336888313, 0.0028781574219465256, 0.020398927852511406, 0.00020613691594917327, 0.9225065112113953, 0.0016582626849412918]",0.04908198490738869,0.0003272511239629239,0.0029428722336888313,0.0028781574219465256,0.020398927852511406,0.00020613691594917327,0.9225065112113953,0.0016582626849412918
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0042.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0042.wav,4,generator,0.900131106376648,"[0.007110576145350933, 0.0059957620687782764, 0.0003443984314799309, 0.0018155621364712715, 0.900131106376648, 0.0011196954874321818, 0.08239597082138062, 0.0010868385434150696]",0.007110576145350933,0.0059957620687782764,0.0003443984314799309,0.0018155621364712715,0.900131106376648,0.0011196954874321818,0.08239597082138062,0.0010868385434150696
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0043.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0043.wav,6,motorvehicle-horn,0.9359510540962219,"[0.05381610244512558, 0.0007948317215777934, 0.0010858220048248768, 0.0032291505485773087, 0.0027616466395556927, 0.0011428094003349543, 0.9359510540962219, 0.001218636753037572]",0.05381610244512558,0.0007948317215777934,0.0010858220048248768,0.0032291505485773087,0.0027616466395556927,0.0011428094003349543,0.9359510540962219,0.001218636753037572
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0044.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0044.wav,6,motorvehicle-horn,0.9513338804244995,"[0.04027004539966583, 0.00010675384692149237, 0.002350385067984462, 0.001542873913422227, 0.0036604260094463825, 0.00013779185246676207, 0.9513338804244995, 0.0005978313856758177]",0.04027004539966583,0.00010675384692149237,0.002350385067984462,0.001542873913422227,0.0036604260094463825,0.00013779185246676207,0.9513338804244995,0.0005978313856758177
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0045.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0045.wav,6,motorvehicle-horn,0.9194033145904541,"[0.06827858090400696, 0.0007747657364234328, 0.002861254382878542, 0.002371798502281308, 0.002221562433987856, 0.002030883450061083, 0.9194033145904541, 0.002057913690805435]",0.06827858090400696,0.0007747657364234328,0.002861254382878542,0.002371798502281308,0.002221562433987856,0.002030883450061083,0.9194033145904541,0.002057913690805435
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0046.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0046.wav,6,motorvehicle-horn,0.929542064666748,"[0.037223245948553085, 0.0011686357902362943, 0.004095224663615227, 0.0020858333446085453, 0.0027465892489999533, 0.021097635850310326, 0.929542064666748, 0.0020407007541507483]",0.037223245948553085,0.0011686357902362943,0.004095224663615227,0.0020858333446085453,0.0027465892489999533,0.021097635850310326,0.929542064666748,0.0020407007541507483
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0047.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0047.wav,6,motorvehicle-horn,0.8971342444419861,"[0.09474622458219528, 0.0007057549664750695, 0.0011554743396118283, 0.002588744508102536, 0.0011805337853729725, 0.0016682293498888612, 0.8971342444419861, 0.0008208024082705379]",0.09474622458219528,0.0007057549664750695,0.0011554743396118283,0.002588744508102536,0.0011805337853729725,0.0016682293498888612,0.8971342444419861,0.0008208024082705379
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0048.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0048.wav,6,motorvehicle-horn,0.6818482875823975,"[0.29027223587036133, 0.0007664394797757268, 0.0009305421262979507, 0.0020749871619045734, 0.0040541281923651695, 0.000293607241474092, 0.6818482875823975, 0.019759736955165863]",0.29027223587036133,0.0007664394797757268,0.0009305421262979507,0.0020749871619045734,0.0040541281923651695,0.000293607241474092,0.6818482875823975,0.019759736955165863
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0049.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0049.wav,6,motorvehicle-horn,0.9139659404754639,"[0.04435400292277336, 0.007061820011585951, 0.0033746606204658747, 0.009269467554986477, 0.009583767503499985, 0.007759487256407738, 0.9139659404754639, 0.004630982875823975]",0.04435400292277336,0.007061820011585951,0.0033746606204658747,0.009269467554986477,0.009583767503499985,0.007759487256407738,0.9139659404754639,0.004630982875823975
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0050.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0050.wav,6,motorvehicle-horn,0.9190776944160461,"[0.06644082069396973, 0.0009553756099194288, 0.002794724889099598, 0.004208267666399479, 0.0018685609102249146, 0.0031083591748028994, 0.9190776944160461, 0.0015461366856470704]",0.06644082069396973,0.0009553756099194288,0.002794724889099598,0.004208267666399479,0.0018685609102249146,0.0031083591748028994,0.9190776944160461,0.0015461366856470704
YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0051.wav,../pre_inference/processed_media/audio_chunks/YTDown_YouTube_Traffic-Sound-Indian-Traffic-Sound-Traff_Media_9wbA9FVtWF4_001_480p_chunk_0051.wav,6,motorvehicle-horn,0.8925635814666748,"[0.03749127313494682, 0.0003188236732967198, 0.04429815337061882, 0.004700564779341221, 0.013922911137342453, 0.0017488057492300868, 0.8925635814666748, 0.004955755081027746]",0.03749127313494682,0.0003188236732967198,0.04429815337061882,0.004700564779341221,0.013922911137342453,0.0017488057492300868,0.8925635814666748,0.004955755081027746
